ID,datetime,temperature,pressure,windspeed,Usage_kW,AC_DR_kW,Kitchen_kW,UPS_kW,LR_kW,AC_Dr_kW,AC_BR_kW,electricity_consumption
23005,2/14/2016 13:00,18.6,965,2.915,1.2903,0.0002,0.1367,0.1536,0.1463,0.0001,0.2241,291
23006,2/14/2016 14:00,18.6,959,2.39,1.2861,0.0002,0.1365,0.1534,0.1462,0,0.2231,318
23007,2/14/2016 15:00,18.6,969,4.88,1.2877,0.0002,0.138,0.1534,0.1454,0,0.2236,324
23008,2/14/2016 16:00,17.9,962,2.54,1.2904,0.0002,0.1378,0.1536,0.1467,0.0001,0.2219,360
23009,2/14/2016 17:00,18.6,966,2.515,1.2928,0.0002,0.1386,0.1535,0.1468,0,0.2235,336
23010,2/14/2016 18:00,17.1,971,2.53,1.2902,0.0002,0.1381,0.1535,0.1464,0,0.2232,378
23011,2/14/2016 19:00,15.7,959,3.54,1.2855,0.0001,0.1384,0.1535,0.1465,0,0.2201,351
23012,2/14/2016 20:00,15.7,958,1.515,1.2866,0.0002,0.1385,0.1539,0.1468,0,0.2186,360
23013,2/14/2016 21:00,15,959,2.515,1.292,0.0002,0.1373,0.1568,0.1471,0.0001,0.2192,354
23014,2/14/2016 22:00,16.4,962,3.03,1.2942,0.0002,0.1387,0.1546,0.1478,0.0001,0.22,357
23015,2/14/2016 23:00,15.7,962,4.045,1.2945,0.0002,0.14,0.1549,0.1479,0,0.2163,363
23016,2/15/2016 0:00,15,972,5.185,1.2986,0.0002,0.1378,0.1553,0.1486,0.0002,0.219,366
23017,2/15/2016 1:00,17.1,969,3.415,1.3003,0.0002,0.1353,0.1556,0.1491,0.0004,0.2201,360
23018,2/15/2016 2:00,15.7,970,2.015,1.2981,0.0002,0.1331,0.1558,0.1491,0.0005,0.2181,363
23019,2/15/2016 3:00,15,958,1.45,1.2852,0.0002,0.1314,0.156,0.1382,0.0005,0.217,330
23020,2/15/2016 4:00,15,958,2.915,1.1558,0.0001,0.1307,0.1562,0.0114,0.0004,0.2182,246
23021,2/15/2016 5:00,16.4,964,7.46,0.3094,0,0.035,0.0421,0.0031,0.0001,0.0582,225
23022,2/15/2016 6:00,17.1,960,12.63,0.3094,0,0.035,0.0421,0.0031,0.0001,0.0582,234
23023,2/15/2016 7:00,17.9,969,19.655,0.5673,0,0.0641,0.0772,0.0056,0.0002,0.1066,216
23024,2/15/2016 8:00,17.9,963,25.59,0.2079,0.0002,0.0082,0.0727,0.0017,0.0004,0.0129,198
23025,2/15/2016 9:00,18.6,975,33.115,1.1279,0.0001,0.031,0.3956,0.0113,0.0038,0.023,216
23026,2/15/2016 10:00,20,966,41.665,1.0367,0.0003,0.0299,0.3049,0.0116,0.0043,0.0122,234
23027,2/15/2016 11:00,19.3,964,49.09,0.9716,0.0002,0.03,0.2317,0.0114,0.0047,0.0087,240
23028,2/15/2016 12:00,20,964,57.39,1.1431,0.0001,0.0299,0.2006,0.0115,0.0044,0.2223,225
23029,2/15/2016 13:00,20,977,63.575,1.1356,0.0001,0.0299,0.1672,0.0114,0.0047,0.2474,204
23030,2/15/2016 14:00,21.4,965,70.875,1.1226,0,0.0303,0.1495,0.0114,0.0047,0.25,216
23031,2/15/2016 15:00,22.1,976,79.175,1.1172,0,0.0304,0.1462,0.0114,0.0048,0.2453,207
23032,2/15/2016 16:00,20.7,962,88.115,1.1169,0,0.0304,0.1457,0.0114,0.0047,0.2475,225
23033,2/15/2016 17:00,21.4,962,96.04,1.1299,0.0001,0.0307,0.1626,0.0114,0.0043,0.2412,216
23034,2/15/2016 18:00,20.7,980,102.815,0.2106,0,0.0058,0.0293,0.0021,0.0009,0.0448,204
23035,2/15/2016 19:00,19.3,964,108.875,0.2107,0,0.0058,0.0293,0.0021,0.0009,0.0448,222
23036,2/15/2016 20:00,17.9,975,114.295,0.4002,0,0.0109,0.0556,0.004,0.0016,0.085,216
23037,2/15/2016 21:00,15,978,118.44,0.1279,0.0001,0.0072,0.0397,0.001,0.0002,0.0082,210
23038,2/15/2016 22:00,15,964,3.165,1.1746,0.0002,0.0642,0.3577,0.0114,0.0032,0.0292,189
23039,2/15/2016 23:00,15,966,2.915,1.151,0.0003,0.1074,0.31,0.0116,0.0014,0.0114,216
23040,2/16/2016 0:00,12.1,978,1.89,1.1706,0.0003,0.1673,0.2595,0.012,0.0013,0.0098,222
23041,2/16/2016 1:00,14.3,976,3.88,1.2972,0.0001,0.1798,0.2227,0.0115,0.0024,0.1981,210
23042,2/16/2016 2:00,13.6,983,2.915,1.295,0.0001,0.1746,0.1931,0.0114,0.0019,0.2337,210
23043,2/16/2016 3:00,10.7,966,5.005,1.2671,0,0.1733,0.1634,0.0113,0.0019,0.2398,186
23044,2/16/2016 4:00,10,985,3.29,1.2518,0,0.1772,0.1476,0.0114,0.002,0.2374,195
23045,2/16/2016 5:00,13.6,980,1.825,1.2493,0,0.1746,0.1454,0.0114,0.0019,0.2384,195
23046,2/16/2016 6:00,12.1,976,2.665,1.2453,0.0001,0.1753,0.1474,0.0114,0.0019,0.2339,192
23047,2/16/2016 7:00,12.9,974,7.685,1.2337,0,0.1743,0.145,0.0114,0.0019,0.2298,189
23048,2/16/2016 8:00,15.7,983,4.895,1.2278,0,0.1741,0.1445,0.0114,0.0018,0.2292,204
23049,2/16/2016 9:00,16.4,977,8.665,1.2316,0,0.1744,0.1452,0.0114,0.0019,0.2283,210
23050,2/16/2016 10:00,17.9,982,4.38,1.2293,0.0001,0.1734,0.1453,0.0114,0.0018,0.2266,204
23051,2/16/2016 11:00,18.6,984,7.26,1.2253,0,0.169,0.1453,0.0114,0.0016,0.2266,192
23052,2/16/2016 12:00,19.3,987,2.665,1.22,0,0.1622,0.1451,0.0114,0.0014,0.2298,210
23053,2/16/2016 13:00,19.3,986,3.29,1.2167,0,0.1588,0.1447,0.0114,0.0012,0.2311,198
23054,2/16/2016 14:00,18.6,986,4.505,1.204,0.0001,0.1604,0.1469,0.0114,0.0013,0.2143,198
23055,2/16/2016 15:00,20.7,986,3.665,1.1887,0,0.1598,0.1447,0.0114,0.0012,0.2013,195
23056,2/16/2016 16:00,20,986,4.255,1.1884,0,0.1589,0.1448,0.0114,0.0012,0.2008,204
23057,2/16/2016 17:00,20,969,5.795,1.1862,0,0.1582,0.1445,0.0113,0.0012,0.1994,207
23058,2/16/2016 18:00,17.9,985,2.515,1.1836,0.0001,0.1572,0.1445,0.0114,0.0011,0.1967,195
23059,2/16/2016 19:00,17.9,983,4.645,1.1449,0,0.1175,0.1444,0.0113,0.0008,0.1962,219
23060,2/16/2016 20:00,17.1,972,8.525,1.0591,0.0001,0.0318,0.1442,0.0114,0.0048,0.1952,207
23061,2/16/2016 21:00,17.9,983,4.505,1.0576,0,0.0314,0.144,0.0114,0.0048,0.1947,207
23062,2/16/2016 22:00,15,979,5.02,1.0578,0.0001,0.0314,0.1443,0.0114,0.0048,0.1957,216
23063,2/16/2016 23:00,12.9,980,2.415,1.0605,0.0001,0.0313,0.1466,0.0113,0.0048,0.1954,228
23064,2/17/2016 0:00,11.4,973,6.67,1.0603,0.0001,0.0314,0.1447,0.0113,0.0048,0.1965,222
23065,2/17/2016 1:00,13.6,975,8.46,1.0608,0,0.0314,0.1447,0.0113,0.0048,0.197,240
23066,2/17/2016 2:00,11.4,974,10.59,1.0604,0,0.0313,0.1446,0.0113,0.0048,0.1972,228
23067,2/17/2016 3:00,10.7,978,14.72,1.06,0.0001,0.0314,0.1445,0.0113,0.0047,0.1983,213
23068,2/17/2016 4:00,10,974,18.615,1.0609,0.0001,0.0314,0.1442,0.0113,0.0048,0.1975,213
23069,2/17/2016 5:00,10,973,21.995,1.056,0.0001,0.0314,0.144,0.0114,0.0048,0.1945,198
23070,2/17/2016 6:00,10,980,1.64,1.0539,0.0001,0.0314,0.144,0.0113,0.0048,0.1932,195
23071,2/17/2016 7:00,12.9,980,2.78,1.0516,0.0001,0.0314,0.1438,0.0113,0.0047,0.1914,210
23072,2/17/2016 8:00,14.3,990,3.29,1.0527,0.0001,0.0314,0.1438,0.0113,0.0048,0.1913,210
23073,2/17/2016 9:00,15,976,2.54,1.0579,0.0001,0.0314,0.1461,0.0113,0.0047,0.193,222
23074,2/17/2016 10:00,17.1,982,3.88,1.0577,0.0001,0.0315,0.1444,0.0114,0.0047,0.1932,201
23075,2/17/2016 11:00,19.3,982,5.795,1.0572,0.0001,0.0314,0.1444,0.0114,0.0047,0.1923,201
23076,2/17/2016 12:00,19.3,977,2.64,1.0569,0.0001,0.0315,0.1442,0.0114,0.0048,0.1923,222
23077,2/17/2016 13:00,18.6,985,3.555,1.0598,0.0001,0.0315,0.1442,0.0113,0.0048,0.1939,216
23078,2/17/2016 14:00,20,977,4.695,1.054,0.0001,0.0412,0.1438,0.0114,0.0043,0.1793,204
23079,2/17/2016 15:00,19.3,983,3.665,1.1058,0.0001,0.0983,0.1436,0.0113,0.0015,0.1757,201
23080,2/17/2016 16:00,20,968,2.265,1.1518,0,0.1282,0.1435,0.0114,0.0002,0.1944,201
23081,2/17/2016 17:00,19.3,970,3.665,1.163,0,0.1366,0.1435,0.0114,0.0001,0.1977,198
23082,2/17/2016 18:00,18.6,987,4.955,1.1614,0.0001,0.1384,0.143,0.0112,0.0003,0.1979,225
23083,2/17/2016 19:00,15.7,985,8.585,1.1626,0.0001,0.139,0.1435,0.0113,0.0003,0.1971,222
23084,2/17/2016 20:00,16.4,971,2.515,1.0643,0,0.1398,0.1441,0.0113,0.0004,0.0986,216
23085,2/17/2016 21:00,16.4,979,3.665,0.9761,0.0001,0.1405,0.1429,0.0113,0.0006,0.0092,225
23086,2/17/2016 22:00,14.3,973,4.83,0.9775,0.0001,0.1412,0.1431,0.0113,0.0006,0.0099,237
23087,2/17/2016 23:00,14.3,985,5.97,0.9799,0.0001,0.1417,0.1431,0.0113,0.0006,0.0108,258
23088,2/18/2016 0:00,14.3,982,7.26,0.9779,0.0001,0.142,0.1431,0.0113,0.0006,0.0084,246
23089,2/18/2016 1:00,12.9,977,9.3,0.9817,0.0001,0.1418,0.143,0.0113,0.0006,0.0112,255
23090,2/18/2016 2:00,12.9,971,10.465,0.9787,0.0001,0.1428,0.1428,0.0114,0.0006,0.0079,258
23091,2/18/2016 3:00,12.1,977,1.825,0.9822,0.0001,0.143,0.1426,0.0113,0.0006,0.0112,258
23092,2/18/2016 4:00,12.9,988,4.255,0.9798,0,0.143,0.143,0.0114,0.0006,0.0078,276
23093,2/18/2016 5:00,12.1,975,5.67,0.9832,0.0001,0.1432,0.1445,0.0114,0.0007,0.0111,291
23094,2/18/2016 6:00,13.6,990,3.54,0.977,0.0001,0.1427,0.143,0.0113,0.0006,0.0078,342
23095,2/18/2016 7:00,13.6,988,1.515,0.9786,0.0001,0.1406,0.1428,0.0113,0.0005,0.0111,348
23096,2/18/2016 8:00,13.6,987,3.29,0.9735,0.0001,0.1382,0.1428,0.0113,0.0004,0.0089,339
23097,2/18/2016 9:00,16.4,987,4.955,0.9912,0.0001,0.1362,0.1424,0.0113,0.0005,0.0326,327
23098,2/18/2016 10:00,17.9,973,5.995,1.1275,0,0.1354,0.1432,0.0113,0.0003,0.1661,327
23099,2/18/2016 11:00,16.4,986,8.535,1.1921,0.0001,0.1344,0.1433,0.0113,0.0001,0.2315,288
23100,2/18/2016 12:00,17.9,981,11.04,1.1953,0.0001,0.1332,0.143,0.0114,0,0.2364,288
23101,2/18/2016 13:00,16.4,971,14.92,1.1945,0.0001,0.1323,0.1432,0.0113,0.0001,0.2338,291
23102,2/18/2016 14:00,17.1,978,5.02,1.2017,0.0001,0.1323,0.1438,0.0113,0.0001,0.2383,279
23103,2/18/2016 15:00,15.7,976,8.9,1.2056,0.0001,0.1317,0.1462,0.0113,0.0002,0.2372,258
23104,2/18/2016 16:00,16.4,981,4.63,1.174,0.0001,0.1314,0.1447,0.0114,0.0002,0.2063,264
23105,2/18/2016 17:00,13.6,975,4.645,1.1615,0.0001,0.1302,0.1444,0.0113,0.0002,0.1976,273
23106,2/18/2016 18:00,12.9,980,9.54,1.1624,0,0.1303,0.1445,0.0113,0.0002,0.1976,297
23107,2/18/2016 19:00,12.9,980,4.255,1.1602,0.0001,0.1299,0.1442,0.0113,0.0002,0.1977,327
23108,2/18/2016 20:00,12.9,982,5.795,1.1554,0.0001,0.1293,0.1433,0.0114,0.0002,0.1974,318
23109,2/18/2016 21:00,12.9,973,7.585,1.1526,0.0001,0.1292,0.1431,0.0113,0.0002,0.1976,315
23110,2/18/2016 22:00,12.9,973,2.415,1.1544,0,0.1293,0.1428,0.0113,0.0002,0.1986,333
23111,2/18/2016 23:00,12.9,976,2.515,1.0839,0.0001,0.0588,0.1427,0.0113,0.0035,0.1996,318
23112,2/19/2016 0:00,12.1,982,3.04,1.0576,0.0001,0.0314,0.1427,0.0114,0.0049,0.1994,336
23113,2/19/2016 1:00,12.9,974,1.515,1.0573,0,0.0313,0.1428,0.0113,0.0049,0.1991,318
23114,2/19/2016 2:00,13.6,979,2.655,1.0611,0.0001,0.0314,0.1452,0.0112,0.0048,0.1999,312
23115,2/19/2016 3:00,12.9,983,3.04,1.0591,0,0.0314,0.1433,0.0114,0.0048,0.1998,318
23116,2/19/2016 4:00,13.6,984,1.89,1.0587,0.0001,0.0313,0.1432,0.0113,0.0049,0.2008,312
23117,2/19/2016 5:00,12.1,979,1.64,1.0623,0.0001,0.0313,0.1437,0.0113,0.0049,0.2014,324
23118,2/19/2016 6:00,13.6,969,3.415,1.0619,0.0001,0.0314,0.1438,0.0114,0.005,0.2006,324
23119,2/19/2016 7:00,14.3,987,2.765,1.0635,0.0001,0.0313,0.1436,0.0113,0.0049,0.2008,363
23120,2/19/2016 8:00,15,982,3.28,1.0626,0,0.0314,0.1435,0.0113,0.0049,0.2014,324
23121,2/19/2016 9:00,14.3,972,4.295,1.0649,0.0001,0.0314,0.1436,0.0113,0.0049,0.202,327
23122,2/19/2016 10:00,15.7,983,4.31,1.0671,0.0001,0.0313,0.1433,0.0114,0.005,0.2024,336
23123,2/19/2016 11:00,15.7,988,3.665,1.0526,0.0001,0.0313,0.143,0.0113,0.0049,0.19,312
23124,2/19/2016 12:00,16.4,972,5.545,1.0682,0,0.0311,0.1454,0.0113,0.0049,0.2031,327
23125,2/19/2016 13:00,17.1,984,9.3,1.0664,0.0001,0.0304,0.1436,0.0113,0.005,0.2036,312
23126,2/19/2016 14:00,17.1,967,12.805,1.0673,0,0.0296,0.1437,0.0113,0.0051,0.2033,306
23127,2/19/2016 15:00,17.1,972,14.935,1.0708,0.0001,0.0326,0.1438,0.0113,0.0048,0.2035,276
23128,2/19/2016 16:00,19.3,974,20.205,1.0669,0.0001,0.0293,0.1436,0.0113,0.005,0.203,264
23129,2/19/2016 17:00,19.3,971,22.835,1.0386,0.0001,0.0293,0.1436,0.0113,0.005,0.175,255
23130,2/19/2016 18:00,17.1,984,25.59,0.8949,0.0001,0.0293,0.1436,0.0114,0.0049,0.0322,261
23131,2/19/2016 19:00,13.6,979,27.38,0.8772,0,0.0327,0.1437,0.0113,0.0047,0.0113,258
23132,2/19/2016 20:00,13.6,986,30.045,0.9327,0,0.0896,0.1436,0.0113,0.002,0.0079,285
23133,2/19/2016 21:00,14.3,972,31.835,0.9705,0.0001,0.1226,0.144,0.0113,0.0004,0.0112,306
23134,2/19/2016 22:00,12.9,981,33.5,0.9802,0.0001,0.1336,0.1463,0.0113,0.0001,0.0079,309
23135,2/19/2016 23:00,11.4,981,33.765,0.9826,0,0.1359,0.1442,0.0114,0.0003,0.0112,282
23136,2/20/2016 0:00,11.4,972,34.53,0.9803,0,0.1366,0.1442,0.0114,0.0003,0.0092,294
23137,2/20/2016 1:00,10,971,36.82,0.9813,0.0001,0.1376,0.1441,0.0113,0.0003,0.0098,288
23138,2/20/2016 2:00,11.4,971,1.765,0.9814,0.0001,0.1384,0.1437,0.0113,0.0004,0.0108,318
23139,2/20/2016 3:00,10,983,2.765,0.9732,0.0001,0.1386,0.1424,0.0113,0.0004,0.0081,324
23140,2/20/2016 4:00,12.1,969,2.265,0.9758,0,0.1384,0.1424,0.0113,0.0004,0.0111,354
23141,2/20/2016 5:00,10,972,1.825,0.9695,0,0.1391,0.1421,0.0114,0.0005,0.0078,366
23142,2/20/2016 6:00,11.4,988,3.755,0.9736,0,0.1402,0.142,0.0113,0.0005,0.0111,348
23143,2/20/2016 7:00,11.4,974,1.765,0.9704,0,0.1402,0.1421,0.0114,0.0006,0.0079,339
23144,2/20/2016 8:00,13.6,982,3.755,0.9797,0.0001,0.1404,0.1447,0.0113,0.0005,0.0111,327
23145,2/20/2016 9:00,12.1,979,7.135,0.9742,0.0001,0.14,0.1429,0.0113,0.0005,0.0078,327
23146,2/20/2016 10:00,14.3,978,2.515,0.9831,0.0001,0.1408,0.1433,0.0113,0.0005,0.0112,339
23147,2/20/2016 11:00,13.6,983,3.29,0.9819,0,0.1408,0.1435,0.0113,0.0005,0.0093,324
23148,2/20/2016 12:00,12.9,979,3.415,0.9825,0,0.1408,0.1438,0.0113,0.0005,0.0097,315
23149,2/20/2016 13:00,15,975,5.205,0.9014,0.0001,0.1412,0.1439,0.0115,0.0024,0.0111,318
23150,2/20/2016 14:00,15.7,982,2.765,0.7881,0.0003,0.1383,0.144,0.0117,0.0046,0.0082,318
23151,2/20/2016 15:00,15,983,3.405,0.7864,0.0003,0.1358,0.1434,0.0116,0.0045,0.0113,315
23152,2/20/2016 16:00,15,977,3.29,0.7814,0.0003,0.1343,0.1436,0.0116,0.0044,0.008,354
23153,2/20/2016 17:00,15.7,977,5.545,0.7827,0.0003,0.1321,0.1433,0.0116,0.0042,0.0112,336
23154,2/20/2016 18:00,14.3,970,7.96,0.7815,0.0003,0.1313,0.1456,0.0116,0.0042,0.008,324
23155,2/20/2016 19:00,13.6,982,2.765,0.782,0.0003,0.1306,0.1434,0.0116,0.0042,0.0113,312
23156,2/20/2016 20:00,13.6,970,2.915,0.779,0.0003,0.1306,0.1435,0.0116,0.0042,0.0079,324
23157,2/20/2016 21:00,14.3,969,2.515,0.8292,0.0003,0.1305,0.1434,0.0116,0.0042,0.059,318
23158,2/20/2016 22:00,12.9,983,3.04,1.0014,0.0003,0.1296,0.1434,0.0116,0.0042,0.2338,366
23159,2/20/2016 23:00,12.1,987,1.575,1.0048,0.0003,0.1286,0.143,0.0116,0.004,0.2398,339
23160,2/21/2016 0:00,11.4,988,3.54,1.0026,0.0003,0.1283,0.1429,0.0116,0.004,0.2381,312
23161,2/21/2016 1:00,12.1,984,4.555,1.0061,0.0004,0.1284,0.1428,0.0116,0.004,0.2415,327
23162,2/21/2016 2:00,13.6,985,5.72,1.003,0.0004,0.1281,0.1427,0.0116,0.004,0.2389,378
23163,2/21/2016 3:00,12.9,984,8.85,0.9714,0.0004,0.1278,0.1429,0.0116,0.004,0.2065,348
23164,2/21/2016 4:00,13.6,977,11.605,0.9566,0.0003,0.113,0.1458,0.0116,0.0033,0.1996,333
23165,2/21/2016 5:00,12.9,969,16.125,0.8712,0.0003,0.0305,0.1439,0.0116,0.0008,0.199,309
23166,2/21/2016 6:00,12.9,975,20.145,0.87,0.0004,0.0293,0.1437,0.0116,0.0008,0.1993,255
23167,2/21/2016 7:00,11.4,987,22.775,0.8711,0.0003,0.0294,0.1439,0.0116,0.0009,0.2,285
23168,2/21/2016 8:00,13.6,987,26.155,0.8725,0.0003,0.0293,0.1441,0.0116,0.0009,0.2005,273
23169,2/21/2016 9:00,15,972,28.07,0.8735,0.0003,0.0293,0.1446,0.0116,0.0009,0.2008,279
23170,2/21/2016 10:00,16.4,979,31.965,0.8758,0.0003,0.0293,0.1446,0.0116,0.0008,0.2023,264
23171,2/21/2016 11:00,20,980,34.255,0.8772,0.0004,0.0294,0.145,0.0116,0.0008,0.2024,252
23172,2/21/2016 12:00,18.6,972,3.29,0.8781,0.0003,0.0294,0.1452,0.0116,0.0008,0.2025,243
23173,2/21/2016 13:00,20,980,6.435,0.8774,0.0003,0.0294,0.1448,0.0116,0.0008,0.203,222
23174,2/21/2016 14:00,20.7,984,8.975,0.8788,0.0003,0.0293,0.1461,0.0116,0.0008,0.2045,198
23175,2/21/2016 15:00,20,985,10.39,0.8766,0.0003,0.0294,0.1444,0.0116,0.0008,0.2046,198
23176,2/21/2016 16:00,21.4,983,12.555,0.8762,0.0003,0.0294,0.1439,0.0116,0.0009,0.2041,210
23177,2/21/2016 17:00,18.6,983,2.915,0.8752,0.0004,0.0293,0.1438,0.0116,0.0008,0.2045,210
23178,2/21/2016 18:00,17.9,980,2.765,0.8736,0.0003,0.0293,0.1434,0.0117,0.0009,0.2048,222
23179,2/21/2016 19:00,16.4,967,2.655,0.873,0.0003,0.0292,0.1434,0.0116,0.0009,0.2042,225
23180,2/21/2016 20:00,12.9,982,3.67,0.8731,0.0003,0.0292,0.1436,0.0116,0.0009,0.2044,216
23181,2/21/2016 21:00,14.3,987,5.06,0.874,0.0004,0.0292,0.1437,0.0116,0.0009,0.2041,225
23182,2/21/2016 22:00,12.1,975,5.885,0.8576,0.0003,0.0292,0.1438,0.0116,0.0009,0.1869,240
23183,2/21/2016 23:00,10.7,969,2.515,0.7277,0.0003,0.0293,0.1439,0.0116,0.0008,0.0573,222
23184,2/22/2016 0:00,12.9,987,3.305,0.6843,0.0003,0.0293,0.1462,0.0116,0.0008,0.0115,243
23185,2/22/2016 1:00,10.7,972,3.54,0.6928,0.0004,0.0424,0.1447,0.0116,0.0001,0.0081,285
23186,2/22/2016 2:00,10.7,970,2.015,0.751,0.0003,0.0976,0.1445,0.0116,0.0027,0.0115,285
23187,2/22/2016 3:00,10,984,3.29,0.8121,0.0003,0.124,0.1446,0.0116,0.0039,0.0452,264
23188,2/22/2016 4:00,9.3,980,4.705,0.7887,0.0003,0.1336,0.1448,0.0117,0.0044,0.0115,249
23189,2/22/2016 5:00,9.3,986,6.12,0.788,0.0003,0.1346,0.145,0.0116,0.0045,0.0081,261
23190,2/22/2016 6:00,11.4,985,10,0.7941,0.0003,0.1365,0.1451,0.0116,0.0045,0.0113,240
23191,2/22/2016 7:00,10,980,12.38,0.7929,0.0004,0.137,0.1451,0.0116,0.0045,0.0089,222
23192,2/22/2016 8:00,13.6,975,15.76,0.7953,0.0003,0.1381,0.145,0.0117,0.0046,0.0106,210
23193,2/22/2016 9:00,14.3,986,19.265,0.7963,0.0003,0.1391,0.1449,0.0116,0.0046,0.0106,219
23194,2/22/2016 10:00,15.7,989,22.52,0.7975,0.0003,0.1392,0.1472,0.0117,0.0046,0.0087,210
23195,2/22/2016 11:00,17.1,970,25.4,0.797,0.0003,0.1386,0.1452,0.0116,0.0046,0.0115,207
23196,2/22/2016 12:00,20,987,3.04,0.7937,0.0003,0.1398,0.145,0.0116,0.0047,0.0081,228
23197,2/22/2016 13:00,21.4,982,4.88,0.7967,0.0003,0.1403,0.1448,0.0116,0.0047,0.0114,204
23198,2/22/2016 14:00,20,982,3.755,0.7926,0.0003,0.1405,0.1448,0.0117,0.0047,0.008,198
23199,2/22/2016 15:00,20,980,6.885,0.7977,0.0003,0.141,0.145,0.0116,0.0048,0.0114,186
23200,2/22/2016 16:00,21.4,967,3.88,0.7948,0.0002,0.1406,0.145,0.0116,0.0047,0.0081,198
23201,2/22/2016 17:00,19.3,973,5.795,0.7981,0.0003,0.1413,0.1448,0.0117,0.0048,0.0114,213
23202,2/22/2016 18:00,18.6,978,7.585,0.7965,0.0003,0.1413,0.1448,0.0117,0.0048,0.0099,219
23203,2/22/2016 19:00,16.4,979,9.25,0.7972,0.0003,0.1414,0.145,0.0116,0.0048,0.0095,246
23204,2/22/2016 20:00,15,971,10.915,0.7974,0.0003,0.1391,0.145,0.0117,0.0046,0.0113,246
23205,2/22/2016 21:00,14.3,970,13.08,0.7931,0.0002,0.136,0.1472,0.0117,0.0046,0.0081,228
23206,2/22/2016 22:00,12.9,984,2.39,0.7919,0.0003,0.1345,0.1452,0.0117,0.0045,0.0114,228
23207,2/22/2016 23:00,12.1,972,3.655,0.7863,0.0003,0.1334,0.1448,0.0117,0.0045,0.008,234
23208,2/23/2016 0:00,10.7,976,3.415,0.7882,0.0003,0.1318,0.1449,0.0117,0.0044,0.0114,255
23209,2/23/2016 1:00,12.9,972,5.205,0.7843,0.0003,0.1309,0.1451,0.0117,0.0043,0.0081,303
23210,2/23/2016 2:00,10,971,3.54,0.7889,0.0003,0.1304,0.1453,0.0117,0.0043,0.0114,297
23211,2/23/2016 3:00,10,974,4.455,0.7856,0.0003,0.1295,0.145,0.0117,0.0042,0.0091,243
23212,2/23/2016 4:00,11.4,983,6.87,0.7852,0.0003,0.1293,0.1446,0.0117,0.0042,0.0104,240
23213,2/23/2016 5:00,9.3,977,9.035,0.7838,0.0003,0.1288,0.1444,0.0117,0.0042,0.0109,246
23214,2/23/2016 6:00,10,983,10.45,0.7818,0.0003,0.1288,0.1444,0.0117,0.0042,0.0086,234
23215,2/23/2016 7:00,12.1,974,12.615,0.7844,0.0003,0.1277,0.1462,0.0117,0.0041,0.0114,228
23216,2/23/2016 8:00,13.6,981,2.14,0.7766,0.0003,0.1274,0.1442,0.0117,0.0042,0.008,204
23217,2/23/2016 9:00,15,977,2.415,0.88,0.0003,0.1271,0.144,0.0117,0.0042,0.1124,210
23218,2/23/2016 10:00,15.7,975,2.015,0.9407,0.0004,0.0537,0.1435,0.0117,0.0004,0.2496,213
23219,2/23/2016 11:00,17.1,974,2.78,0.9145,0.0004,0.029,0.1432,0.0117,0.0008,0.2494,207
23220,2/23/2016 12:00,18.6,979,3.665,0.9066,0.0003,0.029,0.1429,0.0117,0.0009,0.2429,216
23221,2/23/2016 13:00,20.7,982,4.205,0.9158,0.0003,0.0322,0.143,0.0116,0.0007,0.2484,222
23222,2/23/2016 14:00,20,971,7.12,0.9195,0.0004,0.0512,0.143,0.0117,0.0004,0.2323,231
23223,2/23/2016 15:00,21.4,974,11.015,0.9445,0.0004,0.1005,0.1431,0.0117,0.0027,0.2062,240
23224,2/23/2016 16:00,20.7,970,16.325,0.9643,0.0004,0.125,0.1424,0.0117,0.004,0.2053,246
23225,2/23/2016 17:00,21.4,973,22.76,0.9673,0.0004,0.1286,0.1422,0.0117,0.0042,0.206,240
23226,2/23/2016 18:00,18.6,974,26.155,0.9668,0.0004,0.1277,0.1443,0.0118,0.0042,0.2045,246
23227,2/23/2016 19:00,16.4,970,30.05,0.9624,0.0004,0.1274,0.1423,0.0117,0.0041,0.2042,222
23228,2/23/2016 20:00,17.1,971,34.195,0.962,0.0004,0.126,0.1421,0.0116,0.0041,0.2059,249
23229,2/23/2016 21:00,16.4,976,37.95,0.9606,0.0003,0.1258,0.1418,0.0117,0.0041,0.2058,246
23230,2/23/2016 22:00,15,984,2.64,0.7936,0.0003,0.1255,0.1417,0.0118,0.0042,0.0382,243
23231,2/23/2016 23:00,15,968,2.655,0.7583,0.0004,0.1256,0.1419,0.0117,0.0039,0.0073,255
23376,3/1/2016 0:00,10,985,14.835,0.75,0.0003,0.1252,0.1416,0.0117,0.0038,0.007,237
23377,3/1/2016 1:00,9.3,991,2.015,0.7426,0.0003,0.1254,0.1414,0.0117,0.0038,0.0006,273
23378,3/1/2016 2:00,8.6,982,3.28,0.7429,0.0003,0.125,0.1417,0.0117,0.0038,0.0007,276
23379,3/1/2016 3:00,6.4,986,3.665,0.6799,0.0002,0.1246,0.1416,0.0117,0.0037,0.0006,270
23380,3/1/2016 4:00,8.6,992,2.015,0.5421,0.0001,0.1248,0.1418,0.0117,0.0034,0.0007,237
23381,3/1/2016 5:00,6.4,978,4.255,0.5442,0,0.1246,0.144,0.0117,0.0034,0.0008,246
23382,3/1/2016 6:00,6.4,994,7.26,0.5417,0,0.1238,0.1418,0.0117,0.0033,0.0007,246
